TEMPORARY_ID,REGULAR_WAGES,OVERTIME_WAGES,OTHER_WAGES,TOTAL_WAGES
071610027638,135630.59,0.00,0.00,135630.59
065611582970,69714.74,0.00,0.00,69714.74
075613052811,113397.04,6596.50,0.00,119993.54
026621718473,137245.49,0.00,0.00,137245.49
097634455687,84837.93,0.00,0.00,84837.93
020635872660,45699.83,7662.63,1219.43,54581.89
056645704390,15354.46,0.00,52639.16,67993.62
063655312360,100843.62,0.00,0.00,100843.62
091666734159,136580.82,4619.92,18237.60,159438.34
080667408757,71656.05,0.00,41431.14,113087.19
012668755912,75611.05,0.00,50883.01,126494.06
059694215247,56733.28,0.00,0.00,56733.28
038694863166,63585.60,0.00,1200.00,64785.60
031701879562,106389.01,0.00,0.00,106389.01
010704439465,1167.39,0.00,0.00,1167.39
092720163300,115440.96,0.00,0.00,115440.96
079730571919,58928.43,0.00,37644.25,96572.68
078739686061,86225.70,0.00,0.00,86225.70
032746348149,60417.26,0.00,792.51,61209.77
013748154790,12042.88,0.00,0.00,12042.88
055755205733,68294.80,0.00,0.00,68294.80
068789263086,81892.82,0.00,0.00,81892.82
042806682403,94423.44,0.00,32327.53,126750.97
011808230493,87960.16,0.00,0.00,87960.16
041811071248,81455.92,0.00,0.00,81455.92
028817029173,8433.64,0.00,0.00,8433.64
089832127946,70024.29,0.00,45565.63,115589.92
051832668559,97373.17,0.00,0.00,97373.17
066837458661,73352.24,0.00,0.00,73352.24
078840736022,84864.00,0.00,0.00,84864.00
093851784743,73352.24,0.00,0.00,73352.24
026865353962,48906.00,0.00,955.20,49861.20
092873978048,19034.12,0.00,43137.66,62171.78
054875007228,90681.76,0.00,0.00,90681.76
015878542947,54015.22,0.00,118435.86,172451.08
041879566785,133922.45,0.00,3222.50,137144.95
064891144174,90680.04,0.00,0.00,90680.04
052892713817,98697.11,0.00,0.00,98697.11
035894224798,40106.94,0.00,0.00,40106.94
013908040880,100843.67,59.48,65.42,100968.57
026916426969,66957.01,0.00,22798.61,89755.62
078929375397,78755.04,0.00,0.00,78755.04
025929859473,100843.63,0.00,0.00,100843.63
077934151336,15246.52,0.00,0.00,15246.52
000937570680,78755.04,0.00,1000.00,79755.04
057941827404,78754.67,0.00,0.00,78754.67
037952648450,91409.76,0.00,0.00,91409.76
089953120705,98397.94,0.00,5000.00,103397.94
086961009484,70648.79,0.00,73672.47,144321.26
091964333598,17587.98,0.00,124.69,17712.67
074964800134,78015.92,0.00,0.00,78015.92
041988958932,81269.01,0.00,0.00,81269.01
071991584504,78755.04,278.70,0.00,79033.74
078999719955,26556.72,0.00,0.00,26556.72
901002816059,59290.69,0.00,1226.45,60517.14
431007243833,45964.80,123.12,3052.83,49140.75
561020852790,2468.24,0.00,0.00,2468.24
841022223282,62921.04,0.00,0.00,62921.04
261025690260,90400.79,0.00,0.00,90400.79
371033025009,97414.72,0.00,1000.00,98414.72
441041652936,83139.68,0.00,0.00,83139.68
551046776456,56908.18,0.00,34622.61,91530.79
301047206264,135651.70,0.00,0.00,135651.70
111048923734,93902.66,0.00,0.00,93902.66
921050162377,131168.89,0.00,0.00,131168.89
451050590800,65964.10,0.00,38371.38,104335.48
022350914847,80794.08,0.00,331.05,81125.13
095353611707,126068.85,0.00,0.00,126068.85
079392990508,104479.44,0.00,0.00,104479.44
083399926980,149570.72,0.00,0.00,149570.72
045418260373,189277.92,0.00,2985.50,192263.42
083424666692,101341.92,0.00,0.00,101341.92
029428767804,124047.71,0.00,1901.47,125949.18
041433983732,17358.56,0.00,0.00,17358.56
014437997614,15843.58,0.00,0.00,15843.58
014440047645,58078.80,0.00,0.00,58078.80
005485430067,71559.50,0.00,0.00,71559.50
004507978907,57543.20,11450.22,0.00,68993.42
036510629611,56245.50,137.70,25931.66,82314.86
054511216793,18449.45,0.00,27003.50,45452.95
035522534898,4750.42,7.42,13340.91,18098.75
088525112130,48488.72,266.58,576.55,49331.85
078531829690,102616.94,4383.45,0.00,107000.39
017537720085,95760.06,0.00,2301.00,98061.06
056549948197,45403.35,0.00,0.00,45403.35
004557981281,85859.97,0.00,0.00,85859.97
067559591931,54870.91,2067.29,926.67,57864.87
060577705227,23067.23,0.00,40397.73,63464.96
064581586949,120313.45,0.00,0.00,120313.45
070584588239,113168.88,0.00,2798.50,115967.38
070593669537,6274.17,0.00,0.00,6274.17
003598283854,84862.40,0.00,0.00,84862.40
068601783698,104479.46,0.00,0.00,104479.46
008603360282,76000.00,0.00,0.00,76000.00
039604850105,45382.36,0.00,0.00,45382.36
064634305935,81686.35,910.52,0.00,82596.87
091651033201,106575.03,0.00,1250.00,107825.03
016658516765,1920.00,0.00,0.00,1920.00
044663358417,29827.84,218.43,2728.03,32774.30
021680473820,2400.00,0.00,0.00,2400.00
035684430186,101864.65,0.00,0.00,101864.65
085695373877,87263.47,2640.60,1130.00,91034.07
098697957641,124781.48,0.00,0.00,124781.48
010745013785,36184.55,0.00,25780.05,61964.60
057747425969,101964.80,0.00,0.00,101964.80
011751495602,133899.17,0.00,0.00,133899.17
004757987955,413.04,0.00,0.00,413.04
000760358981,4499.96,0.00,0.00,4499.96
021763246893,17975.83,0.00,69068.40,87044.23
065764425169,87456.32,0.00,1843.60,89299.92
032765013627,83139.68,0.00,0.00,83139.68
096768599960,73640.21,0.00,0.00,73640.21
069769640123,90492.27,0.00,0.00,90492.27
023777203982,117583.21,0.00,2898.50,120481.71
069782333758,46361.68,0.00,0.00,46361.68
074793754552,108785.58,2307.98,0.00,111093.56
001813601014,100075.04,0.00,0.00,100075.04
049821794834,36462.79,0.00,0.00,36462.79
029825134413,84864.00,0.00,1000.00,85864.00
046826103395,90681.76,0.00,0.00,90681.76
043827735978,41439.21,0.00,39929.97,81369.18
056829425626,57206.25,51.62,0.00,57257.87
095840623018,66498.64,0.00,1000.00,67498.64
091844302741,53383.23,2753.75,0.00,56136.98
031856882337,62527.06,0.00,19186.93,81713.99
093857407341,120457.91,0.00,2841.50,123299.41
026864203367,4346.99,0.00,0.00,4346.99
050866283729,38972.61,0.00,500.00,39472.61
009870372087,87960.12,0.00,0.00,87960.12
011873354235,17284.54,0.00,0.00,17284.54
031879970306,75721.36,2623.68,2307.60,80652.64
094890026920,8694.01,0.00,0.00,8694.01
077894118554,31687.22,0.00,0.00,31687.22
076894621707,47639.31,0.00,0.00,47639.31
063896575724,63585.60,0.00,1533.83,65119.43
069898581142,7384.72,0.00,0.00,7384.72
023899582175,10831.92,0.00,0.00,10831.92
096904017792,130858.94,8356.38,0.00,139215.32
033904515439,122480.71,0.00,0.00,122480.71
084911837874,129089.72,0.00,0.00,129089.72
078914356795,84864.00,0.00,0.00,84864.00
012928304158,149570.77,0.00,0.00,149570.77
081938428899,85619.96,0.00,600.00,86219.96
051955326708,123111.92,0.00,0.00,123111.92
000956268341,5205.00,0.00,0.00,5205.00
075957679053,161025.60,0.00,0.00,161025.60
033970128553,57151.24,454.24,0.00,57605.48
084972496503,112043.36,0.00,0.00,112043.36
057982929122,83139.68,3264.45,2275.09,88679.22
088984809468,75575.84,0.00,0.00,75575.84
061993352837,12092.00,0.00,0.00,12092.00
001994710958,91409.78,0.00,0.00,91409.78
004996468725,53673.41,0.00,207.03,53880.44
271012941385,57381.40,2919.76,1189.35,61490.51
611013385543,61464.34,517.65,0.00,61981.99
651015160233,46923.07,0.00,36023.40,82946.47
211015504953,78683.68,0.00,500.00,79183.68
921020808703,57202.46,0.00,0.00,57202.46
681035060727,68323.84,0.00,0.00,68323.84
001041993690,106805.30,0.00,0.00,106805.30
281043719737,39390.74,2193.34,784.40,42368.48
991050928655,112172.00,0.00,2699.50,114871.50
046358401004,61466.08,0.00,0.00,61466.08
090363251028,79186.02,0.00,0.00,79186.02
034378881815,1449.00,0.00,0.00,1449.00
088399689366,100076.92,0.00,0.00,100076.92
034408352372,103076.49,0.00,0.00,103076.49
070422317155,63585.60,0.00,0.00,63585.60
042426440863,61466.08,0.00,0.00,61466.08
072449835547,80482.70,0.00,0.00,80482.70
011474080415,9992.06,0.00,118773.88,128765.94
040481510446,121625.49,0.00,3580.40,125205.89
056493408988,84868.02,0.00,0.00,84868.02
041496137541,6407.70,0.00,52146.36,58554.06
085525787751,5116.80,0.00,9790.04,14906.84
074535026036,97152.69,0.00,0.00,97152.69
009589112434,6483.41,0.00,0.00,6483.41
020590638197,73877.47,0.00,0.00,73877.47
046595863692,110900.43,0.00,0.00,110900.43
000600377881,25109.79,0.00,163.32,25273.11
083614942094,100075.04,0.00,165.27,100240.31
007619962773,49086.20,0.00,3486.00,52572.20
028627099617,52704.09,0.00,0.00,52704.09
048627816804,84738.37,3673.60,750.00,89161.97
092632181927,61296.05,0.00,0.00,61296.05
096634156147,100843.69,0.00,0.00,100843.69
081637772733,69415.04,0.00,0.00,69415.04
071640588869,50808.03,4641.13,1028.54,56477.70
018641914410,87040.49,0.00,0.00,87040.49
062642615063,54878.79,3306.69,0.00,58185.48
087646106933,117092.80,0.00,0.00,117092.80
075646803045,91409.76,0.00,0.00,91409.76
026647498409,109592.08,0.00,1529.46,111121.54
009653646900,73352.24,0.00,0.00,73352.24
075692787694,14592.79,0.00,6.18,14598.97
091716767137,50841.34,1967.73,1202.00,54011.07
053719899423,103791.78,0.00,1954.00,105745.78
027730311803,104479.44,0.00,0.00,104479.44
095734680467,120259.97,0.00,2304.27,122564.24
082735292730,46576.68,0.00,19111.35,65688.03
069736379942,81890.44,0.00,709.38,82599.82
084740105039,120456.79,0.00,2841.50,123298.29
055741320099,112043.36,1779.36,5661.60,119484.32
077744886259,81892.81,0.00,500.00,82392.81
097750170393,116298.80,0.00,2743.50,119042.30
070751967851,83139.72,0.00,0.00,83139.72
025752566050,120459.08,0.00,2318.80,122777.88
022755020324,46899.90,0.00,0.00,46899.90
023755616106,12336.00,4009.20,1366.21,17711.41
013756079169,112043.36,0.00,0.00,112043.36
087757862612,100843.60,0.00,18247.28,119090.88
045819485637,90938.26,0.00,28668.99,119607.25
024829853529,94882.46,0.00,0.00,94882.46
012845787887,67532.64,0.00,0.00,67532.64
041847972393,84864.00,0.00,0.00,84864.00
025855194311,73240.49,0.00,111870.07,185110.56
060856246068,45403.43,0.00,0.00,45403.43
013857879566,104479.45,0.00,0.00,104479.45
064900032271,120295.06,4839.86,0.00,125134.92
014906839688,82636.72,0.00,2270.00,84906.72
060917637406,92524.96,0.00,0.00,92524.96
086918127670,76804.35,1606.20,0.00,78410.55
094922961813,70882.20,0.00,0.00,70882.20
065924910022,100075.04,0.00,0.00,100075.04
074925882589,68323.84,0.00,0.00,68323.84
033928201815,84435.20,0.00,0.00,84435.20
064931159846,128840.27,0.00,0.00,128840.27
017933465966,82578.08,0.00,0.00,82578.08
050942103428,115026.39,0.00,500.00,115526.39
037943058264,127994.00,0.00,0.00,127994.00
043945864123,90681.76,0.00,0.00,90681.76
026948239943,49621.53,89.55,0.00,49711.08
075951030514,112047.60,0.00,0.00,112047.60
025987400496,12658.80,0.00,0.00,12658.80
025989221805,79633.00,0.00,0.00,79633.00
045991443301,116283.47,0.00,0.00,116283.47
091993710153,65870.28,0.00,0.00,65870.28
044996824924,61163.05,0.00,500.00,61663.05
551000029994,138524.88,0.00,3252.50,141777.38
831000829660,116301.62,0.00,2798.50,119100.12
321004470049,102530.72,0.00,0.00,102530.72
541006161080,73352.31,0.00,0.00,73352.31
201007055182,47456.54,0.00,0.00,47456.54
831009336504,110578.32,0.00,0.00,110578.32
811011958610,51228.04,0.00,17387.64,68615.68
651012847594,124776.56,0.00,2943.50,127720.06
031017673990,118196.00,0.00,4831.68,123027.68
093356736975,12013.22,0.00,1125.74,13138.96
045361885755,37205.84,0.00,53816.51,91022.35
080369000487,76119.85,0.00,0.00,76119.85
051379685975,33024.30,0.00,0.00,33024.30
028384527593,90043.16,0.00,0.00,90043.16
036399326420,78755.04,0.00,0.00,78755.04
090400451744,42431.72,0.00,7156.53,49588.25
022404674721,99246.08,0.00,2514.00,101760.08
097413596058,93902.73,0.00,0.00,93902.73
039414441443,128501.36,0.00,2473.60,130974.96
053415525835,78755.04,0.00,0.00,78755.04
093428207694,90469.70,0.00,0.00,90469.70
011429257312,98919.20,0.00,0.00,98919.20
050432506485,84864.00,0.00,0.00,84864.00
098441658170,68323.84,0.00,0.00,68323.84
097450624033,100849.34,0.00,0.00,100849.34
093452616879,80097.94,18566.71,0.00,98664.65
056507506226,72967.12,24821.66,0.00,97788.78
036516103342,128501.36,0.00,2473.60,130974.96
079533069263,102158.90,3069.69,100.00,105328.59
002546409169,120459.07,0.00,2841.50,123300.57
047548053829,105574.00,0.00,1600.00,107174.00
022552868022,87460.90,0.00,1683.60,89144.50
053559252286,81455.93,0.00,0.00,81455.93
027561661063,78755.04,0.00,0.00,78755.04
047562461696,51944.65,770.71,0.00,52715.36
095567946493,53673.39,0.00,0.00,53673.39
097572768076,83144.37,0.00,0.00,83144.37
090573553205,89573.91,0.00,0.00,89573.91
034577289641,68323.84,0.00,0.00,68323.84
001580485452,91411.53,0.00,0.00,91411.53
013634715700,31672.80,0.00,0.00,31672.80
082645882473,53107.64,0.00,40586.77,93694.41
095656250180,88700.92,0.00,0.00,88700.92
044662317431,65226.79,0.00,0.00,65226.79
063665630843,148554.56,0.00,2943.50,151498.06
077676287342,116303.38,0.00,1646.10,117949.48
027679017378,49621.52,0.00,0.00,49621.52
089679459056,77711.45,0.00,0.00,77711.45
010680782366,72264.07,0.00,0.00,72264.07
004682103108,100075.04,0.00,1600.00,101675.04
093682762520,39774.92,2423.39,528.01,42726.32
054684152519,104438.88,0.00,2513.00,106951.88
097685466767,4520.13,0.00,22649.33,27169.46
057687942388,68323.84,0.00,0.00,68323.84
048693227812,68323.84,427.44,0.00,68751.28
039717192540,103769.08,0.00,0.00,103769.08
044731413248,124538.66,0.00,5359.28,129897.94
059740517035,20905.07,0.00,21622.62,42527.69
002772894540,68913.12,0.00,0.00,68913.12
026773476554,45431.42,0.00,52033.92,97465.34
089774058130,81455.92,0.00,3137.20,84593.12
020775735786,57206.25,1569.21,0.00,58775.46
062776895121,81455.54,0.00,1568.00,83023.54
057778052729,151890.10,11979.16,0.00,163869.26
063781003258,68323.84,0.00,0.00,68323.84
080783176946,50194.64,14061.01,1046.59,65302.24
022788267854,77036.40,0.00,10967.36,88003.76
093788838525,91264.90,105.83,1000.00,92370.73
078790611307,68325.12,0.00,0.00,68325.12
055792884783,104479.45,0.00,2011.20,106490.65
066793452134,112041.24,485.28,0.00,112526.52
083794459759,84864.00,0.00,0.00,84864.00
029797349578,84868.80,0.00,1000.00,85868.80
073797913754,84864.00,0.00,0.00,84864.00
055798477532,61467.24,0.00,500.00,61967.24
059799040912,69290.56,0.00,0.00,69290.56
082851978432,6615.72,0.00,1974.89,8590.61
089855609320,5796.00,0.00,0.00,5796.00
008858235026,8443.44,0.00,65027.31,73470.75
073858759203,97445.93,0.00,5685.42,103131.35
083861839555,96452.21,0.00,0.00,96452.21
022863925610,62102.11,0.00,0.00,62102.11
099871187453,100843.70,0.00,0.00,100843.70
028872563814,87458.45,0.00,0.00,87458.45
053875709803,46291.95,0.00,0.00,46291.95
041876223527,45422.57,122.95,5296.25,50841.77
019878161551,56397.00,0.00,14821.27,71218.27
084880776787,53053.53,0.00,0.00,53053.53
091884289437,73355.00,0.00,0.00,73355.00
037884798180,78755.04,1240.12,8180.48,88175.64
076885814788,106169.04,0.00,1600.00,107769.04
052887337517,65892.34,0.00,0.00,65892.34
035924753237,82212.29,4905.33,0.00,87117.62
084931004113,78117.69,0.00,0.00,78117.69
085935290724,78755.04,0.00,0.00,78755.04
077939078702,65569.32,0.00,0.00,65569.32
065949931060,68323.84,0.00,0.00,68323.84
098952821635,91409.76,0.00,0.00,91409.76
067953765741,56458.49,3966.90,2278.89,62704.28
024954237444,76521.93,0.00,0.00,76521.93
063957010527,172320.61,0.00,0.00,172320.61
016959358744,23123.68,3112.83,26414.98,52651.49
085963052059,86161.68,0.00,63226.82,149388.50
042967661800,79058.24,3005.40,0.00,82063.64
021968591441,65894.81,20072.36,290.55,86257.72
000972249685,98524.12,5281.20,0.00,103805.32
054988164844,91409.76,0.00,0.00,91409.76
028998533905,7741.96,0.00,0.00,7741.96
461003429150,82596.32,0.00,59717.68,142314.00
361006960838,89103.04,0.00,0.00,89103.04
271009638643,78759.48,0.00,0.00,78759.48
571010925422,104234.08,0.00,2514.00,106748.08
551014036626,133925.00,0.00,3159.50,137084.50
201015760951,45403.31,843.96,0.00,46247.27
351023704288,49451.30,0.00,26271.45,75722.75
061024583081,18329.09,0.00,1183.20,19512.29
721026240970,102587.90,0.00,0.00,102587.90
961027166266,43105.60,0.00,17249.67,60355.27
301028042100,45468.39,0.00,1328.94,46797.33
331031441045,64449.91,0.00,31792.48,96242.39
761031877240,46813.77,0.00,33321.96,80135.73
911032749078,54365.72,0.00,1825.09,56190.81
101033184722,51865.89,0.00,0.00,51865.89
461035746455,49490.56,1380.96,18570.24,69441.76
831039264542,60432.64,0.00,4241.97,64674.61
711040034042,68323.84,0.00,0.00,68323.84
541041331282,131392.89,0.00,0.00,131392.89
841041763336,75575.79,0.00,1000.00,76575.79
041042195212,68323.84,1479.60,1289.60,71093.04
851045165498,76983.72,11039.75,0.00,88023.47
121048222772,69670.16,0.00,0.00,69670.16
421049081026,97414.72,0.00,1600.00,99014.72
481049414603,84867.20,0.00,0.00,84867.20
088450413165,81470.48,0.00,38854.87,120325.35
022472622714,78755.04,293.73,15669.89,94718.66
052477464417,27321.60,0.00,36128.97,63450.57
005481946387,68323.84,0.00,0.00,68323.84
091485769852,46201.23,0.00,0.00,46201.23
076490379852,2898.00,0.00,0.00,2898.00
039503758404,81455.92,1862.00,0.00,83317.92
004504650909,62313.60,0.00,0.00,62313.60
003505541838,112041.24,0.00,0.00,112041.24
020507319002,59741.78,474.38,225.52,60441.68
026512418403,100843.60,0.00,12405.41,113249.01
007521893399,445.21,0.00,0.00,445.21
058522754942,92692.26,2090.35,0.00,94782.61
027563979760,97414.72,0.00,0.00,97414.72
020590231717,89947.84,0.00,0.00,89947.84
032590993646,94540.91,0.00,75.00,94615.91
029605866041,98520.37,0.00,3221.53,101741.90
056610879472,97414.72,0.00,0.00,97414.72
086614633036,74450.00,0.00,0.00,74450.00
002639588993,105061.84,0.00,1982.80,107044.64
004649133430,0.00,0.00,24936.50,24936.50
091656638644,29826.50,319.00,5974.95,36120.45
081661494043,41809.04,0.00,1663.92,43472.96
097679981337,62428.80,0.00,27462.35,89891.15
091683355441,39938.08,461.28,0.00,40399.36
035686494508,60806.01,88.59,0.00,60894.60
034694963898,120233.22,0.00,0.00,120233.22
098698194005,90681.76,261.84,3345.60,94289.20
068702620046,143852.80,0.00,2766.40,146619.20
087715803827,133386.15,6052.99,13314.70,152753.84
021717060067,48936.16,0.00,0.00,48936.16
038727650527,130190.48,0.00,0.00,130190.48
021730051587,8849.32,0.00,38907.50,47756.82
068736732936,86216.40,5155.93,0.00,91372.33
003739172145,118134.06,0.00,0.00,118134.06
041749850398,90681.76,0.00,4224.99,94906.75
015754105881,78755.04,0.00,0.00,78755.04
039785987385,49622.46,707.94,0.00,50330.40
042796100703,52247.10,0.00,0.00,52247.10
029796665764,61466.08,0.00,0.00,61466.08
065797230424,168833.01,11157.86,0.00,179990.87
036797794685,87957.67,126.99,1000.00,89084.66
008816012653,113243.29,13164.73,0.00,126408.02
021829021634,122407.89,0.00,0.00,122407.89
092835510005,65871.52,713.25,0.00,66584.77
020854504125,33529.01,1951.45,30.71,35511.17
059863294532,90680.04,0.00,0.00,90680.04
023865434850,63585.60,0.00,0.00,63585.60
020887230449,69714.74,0.00,0.00,69714.74
012899265300,41809.05,2253.93,1063.27,45126.25
002899765575,41958.16,0.00,54359.20,96317.36
074900654267,55452.63,0.00,0.00,55452.63
069916503349,108282.72,0.00,0.00,108282.72
014923676637,90577.92,0.00,0.00,90577.92
047933744456,85396.04,5914.94,1250.00,92560.98
011939456662,45404.22,0.00,0.00,45404.22
087944658096,99796.33,0.00,0.00,99796.33
045946614467,95954.81,7733.90,0.00,103688.71
030953666131,90681.76,0.00,1600.00,92281.76
007965235365,85776.00,0.00,0.00,85776.00
074979070773,81454.38,156.80,1038.99,82650.17
085993518927,70796.96,0.00,0.00,70796.96
009737214643,1239.12,0.00,0.00,1239.12
057748722645,2058.45,0.00,0.00,2058.45
059892685812,9172.17,0.00,0.00,9172.17
020973955584,4756.48,0.00,906.70,5663.18
871005529760,3622.48,0.00,0.00,3622.48
061335247848,9599.93,0.00,0.00,9599.93
091458030664,10699.04,0.00,0.00,10699.04
008528481589,2648.25,0.00,0.00,2648.25
073529332409,13132.80,430.92,14661.68,28225.40
017531782681,90681.76,0.00,0.00,90681.76
048539437577,128501.36,0.00,0.00,128501.36
073542579892,149570.72,0.00,0.00,149570.72
048550720464,43054.96,0.00,0.00,43054.96
023566032861,110902.50,0.00,1600.00,112502.50
094567532562,56458.56,4322.93,1065.60,61847.09
031577661951,53383.32,0.00,0.00,53383.32
022581543962,41809.04,0.00,0.00,41809.04
025583175265,78553.93,0.00,0.00,78553.93
